shoulder_cm,arm_cm,height_cm,weight_kg,size_label,shoulder_cm_raw,chest_cm_raw,arm_cm_raw,height_cm_raw,weight_kg_raw
1.6888612466298583,-0.30885444402883316,0.5912792148170701,2.1035075875023437,XL,44.5,115.0,88.3,179.20000000000002,112.3
-0.17447803808098492,-1.1170639967516904,-0.5148340507402094,0.3951552166105269,L,41.2,109.8,85.3,172.10000000000002,90.0
0.2772405763943698,0.09525033233259542,-0.6706246515229294,0.7628723188652675,XL,42.0,114.2,89.8,171.1,94.8
0.503099883632047,0.014429377060310465,0.8561232361476848,0.7781938647925486,L,42.4,107.1,89.5,180.9,95.0
-1.0779152670316983,-1.3325865441444515,-1.4028404752016908,-0.8382292305355826,M,39.6,102.1,84.5,166.4,73.9
0.6724943640603082,0.6609970192385978,0.824965115991139,1.4370203396656256,XXL,42.7,124.1,91.9,180.7,103.6
-0.005083557652727914,-0.4974366729975006,-0.7640990119925578,-0.5471198579172464,M,41.5,102.7,87.6,170.5,77.7
0.8983536712979855,-0.3896753993011181,-0.37462251003576896,-0.06449116120789916,L,43.1,108.2,88.0,173.0,84.0
0.16431092277552908,-0.7937801756625467,0.31085613340818036,0.8854446862835151,XL,41.8,113.9,86.5,177.4,96.4
-0.8520559597940209,-1.4672881362649277,-0.4680968705053974,-1.0833739653720766,S,40.0,94.7,84.0,172.4,70.7
-0.7955911329846006,-0.9554220862071167,-0.7640990119925578,-1.098695511299358,S,40.1,94.8,85.9,170.5,70.5
-0.23094286489040525,0.9573405219036438,1.3079159784175607,0.019777341392145178,L,41.1,105.8,93.0,183.8,85.1
-0.8520559597940209,-1.224825270448069,-0.7485199519142872,0.1270281628831117,L,40.0,110.2,84.9,170.6,86.5
1.1242129785356627,1.3614452982650724,0.8561232361476848,0.9467308699926384,XL,43.5,117.9,94.5,180.9,97.2
-0.17447803808098492,-0.09333189663607203,0.29527707332990527,-0.20238507455342677,M,41.2,102.8,89.1,177.29999999999998,82.2
-0.40033734531866627,-1.3595268625685453,-0.3123062697226819,-0.04916961528061808,L,40.8,104.8,84.4,173.4,84.2
0.05138126915669242,-0.3357947624529269,-0.0941994286268792,-0.9608015979538302,M,41.6,96.9,88.2,174.8,72.3
-0.17447803808098492,-1.0901236783275927,-1.6053682562192226,0.36451212475596473,XL,41.2,112.5,85.4,165.1,89.6
-1.529633881507057,0.17607128760488036,-0.4680968705053974,-0.7156568631173361,L,38.8,104.9,90.1,172.4,75.5
0.8418888444885652,0.499355108694024,1.6506553001395332,-0.8918546412810658,S,43.0,95.7,91.3,186.0,73.2
-0.6261966525563436,-2.0060945047468324,-0.6083084112098422,-1.12933860315392,S,40.4,91.3,82.0,171.5,70.1
-0.40033734531866627,-0.06639157821197449,0.04601211207756126,-0.5011552201354041,M,40.8,99.5,89.2,175.7,78.3
1.0677481517262424,2.2774161246843123,2.5230826645227395,2.417599279011602,XXL,43.4,123.7,97.9,191.6,116.4
1.011283324916822,0.09525033233259542,1.4481275191220013,-0.3785828527171565,M,43.3,101.8,89.8,184.7,79.9
2.0841150342957966,1.1459227508723113,1.5727599997481754,0.4564414003196502,L,45.2,105.9,93.7,185.5,90.8
-0.7955911329846006,-1.0093027230553078,-0.5615712309750258,-1.3131971542812897,S,40.1,90.7,85.7,171.8,67.7
0.39017023001321044,-1.2787059072962603,-1.7611588570019383,0.07340275213762844,L,42.2,106.3,84.7,164.1,85.8
0.4466350568226268,0.6340567008145002,1.2300206780261986,0.027438114355786265,M,42.3,101.7,91.8,183.29999999999998,85.2
0.16431092277552908,0.499355108694024,0.4666467341908959,1.4140380207747045,XL,41.8,113.0,91.3,178.4,103.3
